treepar-cacherow-32-16-2,year_prediction_msd_xgb_model_save.json,gpu_sparse,4096,false,0.368845,0.323521
treepar-cacherow-32-16-2,abalone_xgb_model_save.json,gpu_reorg,4096,false,3.47863,3.46707
treepar-cacherow-32-16-2,airline_xgb_model_save.json,gpu_reorg,4096,false,0.466252,0.450105
treepar-cacherow-32-16-2,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-16-2,covtype_xgb_model_save.json,gpu_reorg,4096,false,5.49573,5.45425
treepar-cacherow-32-16-2,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-16-2,higgs_xgb_model_save.json,gpu_reorg,4096,false,0.495676,0.470989
treepar-cacherow-32-16-2,year_prediction_msd_xgb_model_save.json,gpu_reorg,4096,false,0.710786,0.666458
treepar-cacherow-32-16-10,abalone_xgb_model_save.json,gpu_array,4096,false,0.961616,0.943313
treepar-cacherow-32-16-10,airline_xgb_model_save.json,gpu_array,4096,false,0.157312,0.13364
treepar-cacherow-32-16-10,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-16-10,covtype_xgb_model_save.json,gpu_array,4096,false,2.46324,2.36347
treepar-cacherow-32-16-10,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-16-10,higgs_xgb_model_save.json,gpu_array,4096,false,0.169932,0.138887
treepar-cacherow-32-16-10,year_prediction_msd_xgb_model_save.json,gpu_array,4096,false,0.207024,0.158936
treepar-cacherow-32-16-10,abalone_xgb_model_save.json,gpu_sparse,4096,false,1.17223,1.15523
treepar-cacherow-32-16-10,airline_xgb_model_save.json,gpu_sparse,4096,false,0.18582,0.163489
treepar-cacherow-32-16-10,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-16-10,covtype_xgb_model_save.json,gpu_sparse,4096,false,2.67549,2.56804
treepar-cacherow-32-16-10,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-16-10,higgs_xgb_model_save.json,gpu_sparse,4096,false,0.193918,0.165142
treepar-cacherow-32-16-10,year_prediction_msd_xgb_model_save.json,gpu_sparse,4096,false,0.221042,0.173584
treepar-cacherow-32-16-10,abalone_xgb_model_save.json,gpu_reorg,4096,false,1.26692,1.25037
treepar-cacherow-32-16-10,airline_xgb_model_save.json,gpu_reorg,4096,false,0.20968,0.187593
treepar-cacherow-32-16-10,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-16-10,covtype_xgb_model_save.json,gpu_reorg,4096,false,2.63505,2.52709
treepar-cacherow-32-16-10,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-16-10,higgs_xgb_model_save.json,gpu_reorg,4096,false,0.225251,0.198052
treepar-cacherow-32-16-10,year_prediction_msd_xgb_model_save.json,gpu_reorg,4096,false,0.25751,0.208953
treepar-cacherow-32-16-20,abalone_xgb_model_save.json,gpu_array,4096,false,1.12973,1.1059
treepar-cacherow-32-16-20,airline_xgb_model_save.json,gpu_array,4096,false,0.155859,0.124949
treepar-cacherow-32-16-20,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-16-20,covtype_xgb_model_save.json,gpu_array,4096,false,3.16326,2.99501
treepar-cacherow-32-16-20,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-16-20,higgs_xgb_model_save.json,gpu_array,4096,false,0.16425,0.128303
treepar-cacherow-32-16-20,year_prediction_msd_xgb_model_save.json,gpu_array,4096,false,0.206252,0.138572
treepar-cacherow-32-16-20,abalone_xgb_model_save.json,gpu_sparse,4096,false,1.39844,1.37195
treepar-cacherow-32-16-20,airline_xgb_model_save.json,gpu_sparse,4096,false,0.187336,0.157373
treepar-cacherow-32-16-20,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-16-20,covtype_xgb_model_save.json,gpu_sparse,4096,false,3.24229,3.07338
treepar-cacherow-32-16-20,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-16-20,higgs_xgb_model_save.json,gpu_sparse,4096,false,0.194976,0.157903
treepar-cacherow-32-16-20,year_prediction_msd_xgb_model_save.json,gpu_sparse,4096,false,0.236074,0.168315
treepar-cacherow-32-16-20,abalone_xgb_model_save.json,gpu_reorg,4096,false,1.0812,1.05765
treepar-cacherow-32-16-20,airline_xgb_model_save.json,gpu_reorg,4096,false,0.182471,0.151357
treepar-cacherow-32-16-20,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-16-20,covtype_xgb_model_save.json,gpu_reorg,4096,false,3.15228,2.98758
treepar-cacherow-32-16-20,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-32-16-20,higgs_xgb_model_save.json,gpu_reorg,4096,false,0.189265,0.154622
treepar-cacherow-32-16-20,year_prediction_msd_xgb_model_save.json,gpu_reorg,4096,false,0.206963,0.139192
treepar-cacherow-64-1-2,abalone_xgb_model_save.json,gpu_array,4096,false,0.474917,0.463025
treepar-cacherow-64-1-2,airline_xgb_model_save.json,gpu_array,4096,false,0.0661084,0.0496338
treepar-cacherow-64-1-2,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-64-1-2,covtype_xgb_model_save.json,gpu_array,4096,false,0.619243,0.578706
treepar-cacherow-64-1-2,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-64-1-2,higgs_xgb_model_save.json,gpu_array,4096,false,0.0838721,0.0597974
treepar-cacherow-64-1-2,year_prediction_msd_xgb_model_save.json,gpu_array,4096,false,0.101755,0.0568872
treepar-cacherow-64-1-2,abalone_xgb_model_save.json,gpu_sparse,4096,false,0.468232,0.456997
treepar-cacherow-64-1-2,airline_xgb_model_save.json,gpu_sparse,4096,false,0.0660474,0.0495605
treepar-cacherow-64-1-2,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-64-1-2,covtype_xgb_model_save.json,gpu_sparse,4096,false,0.614839,0.575295
treepar-cacherow-64-1-2,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-64-1-2,higgs_xgb_model_save.json,gpu_sparse,4096,false,0.0832129,0.0588989
treepar-cacherow-64-1-2,year_prediction_msd_xgb_model_save.json,gpu_sparse,4096,false,0.100408,0.0557153
treepar-cacherow-64-1-2,abalone_xgb_model_save.json,gpu_reorg,4096,false,0.331582,0.319565
treepar-cacherow-64-1-2,airline_xgb_model_save.json,gpu_reorg,4096,false,0.0634424,0.046748
treepar-cacherow-64-1-2,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-64-1-2,covtype_xgb_model_save.json,gpu_reorg,4096,false,0.468213,0.425647
treepar-cacherow-64-1-2,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-64-1-2,higgs_xgb_model_save.json,gpu_reorg,4096,false,0.0772852,0.0547876
treepar-cacherow-64-1-2,year_prediction_msd_xgb_model_save.json,gpu_reorg,4096,false,0.0953711,0.0512402
treepar-cacherow-64-1-10,abalone_xgb_model_save.json,gpu_array,4096,false,0.569963,0.554128
treepar-cacherow-64-1-10,airline_xgb_model_save.json,gpu_array,4096,false,0.081792,0.060127
treepar-cacherow-64-1-10,airline-ohe_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-64-1-10,covtype_xgb_model_save.json,gpu_array,4096,false,0.728655,0.629238
treepar-cacherow-64-1-10,epsilon_xgb_model_save.json,4096,false,-1,-1
treepar-cacherow-64-1-10,higgs_xgb_model_save.json,gpu_array,4096,false,0.0900732,0.0647656
treepar-cacherow-64-1-10,year_prediction_msd_xgb_model_save.json,gpu_array,4096,false,0.112344,0.0629785
treepar-cacherow-64-1-10,abalone_xgb_model_save.json,gpu_sparse,4096,false,0.562324,0.543169
