array-one_tree, float, 2000 , 4, 8.76319, 1.54397, 17.6467, 9.33759, 4.22812, 305.598, 1.74015, 1.49217
array-one_tree, float, 2000 , 8, 5.53925, 1.06103, 17.5287, 7.40137, 4.06861, 217.246, 1.12279, 1.05238
sparse-one_tree, float, 2000 , 1, 9.45158, 1.41579, 34.5984, 9.92217, 4.78657, 372.842, 1.48662, 1.59736
sparse-one_tree, float, 2000 , 4, 7.73655, 1.3049, 18.1233, 9.15678, 3.88266, 289.442, 1.44377, 1.27688
sparse-one_tree, float, 2000 , 8, 5.35999, 1.00317, 19.0711, 7.39131, 3.76099, 147.354, 1.04709, 0.974585
sparse_remove_extra_hop-prob-one_tree, float, 2000 , 1, 9.4514, 1.41626, 34.6008, 9.9183, 4.78271, 372.89, 1.48924, 1.59575
sparse_remove_extra_hop-prob-one_tree, float, 2000 , 4, 6.79768, 1.24741, 12.8529, 7.96307, 3.87915, 285.031, 1.36646, 1.2678
sparse_remove_extra_hop-prob-one_tree, float, 2000 , 8, 4.73457, 0.90442, 12.0811, 6.17791, 3.75359, 145.137, 0.96248, 0.94681
array-pipelined_sched, float, 2000 , 4, 6.17836, 0.92716, 15.7058, 6.88617, 3.21035, 161.161, 0.93684, 0.848365
array-pipelined_sched-4, float, 2000 , 8, 4.13642, 0.695, 15.3964, 5.26136, 3.05636, 122.273, 0.704005, 0.67842
array-pipelined_sched-8, float, 2000 , 8, 4.14962, 0.64936, 15.6615, 4.99256, 3.03646, 120.573, 0.659875, 0.68603
sparse-pipelined_sched, float, 2000 , 4, 6.51635, 0.927865, 15.5424, 7.14659, 2.99768, 165.075, 0.94179, 0.860235
sparse-pipelined_sched-4, float, 2000 , 8, 4.25561, 0.685945, 15.5606, 5.34659, 2.83386, 124.572, 0.695345, 0.672595
sparse-pipelined_sched-8, float, 2000 , 8, 3.90692, 0.591135, 14.4175, 4.65916, 2.7936, 108.426, 0.61659, 0.653955
