model,representation,batch_size,rowsPerTB,rowsPerT,numTreeThreads,treeInterleaveDepth,cache_rows,cache_trees,unroll,total,kernel
letters,gpu_array,4096,32,1,2,2,false,false,true,4.30489,4.31131
letters,gpu_array,4096,32,1,2,2,true,false,true,3.35994,3.36149
letters,gpu_sparse,4096,32,1,2,2,false,false,true,4.0991,4.10489
letters,gpu_sparse,4096,32,1,2,2,true,false,true,3.46406,3.46696
letters,gpu_reorg,4096,32,1,2,2,false,false,true,3.0831,3.08285
letters,gpu_reorg,4096,32,1,2,2,true,false,true,2.78336,2.78189
letters,gpu_array,4096,32,1,2,4,false,false,true,4.24559,4.2541
letters,gpu_array,4096,32,1,2,4,true,false,true,3.32364,3.32545
letters,gpu_sparse,4096,32,1,2,4,false,false,true,3.27885,3.28285
letters,gpu_sparse,4096,32,1,2,4,true,false,true,2.5165,2.51292
letters,gpu_reorg,4096,32,1,2,4,false,false,true,3.08745,3.09091
letters,gpu_reorg,4096,32,1,2,4,true,false,true,2.8384,2.84037
letters,gpu_array,4096,32,1,10,-1,false,false,false,3.74674,3.71832
letters,gpu_array,4096,32,1,10,-1,true,false,false,3.92024,3.89284
letters,gpu_array,4096,32,1,10,-1,false,false,true,3.29124,3.26221
letters,gpu_array,4096,32,1,10,-1,true,false,true,3.44395,3.41585
letters,gpu_sparse,4096,32,1,10,-1,false,false,false,3.67698,3.64948
letters,gpu_sparse,4096,32,1,10,-1,true,false,false,3.65511,3.62783
letters,gpu_sparse,4096,32,1,10,-1,false,false,true,3.21204,3.18264
letters,gpu_sparse,4096,32,1,10,-1,true,false,true,3.35472,3.32587
letters,gpu_reorg,4096,32,1,10,-1,false,false,false,4.5085,4.48444
letters,gpu_reorg,4096,32,1,10,-1,true,false,false,4.49501,4.47138
letters,gpu_reorg,4096,32,1,10,-1,false,false,true,3.72861,3.70237
letters,gpu_reorg,4096,32,1,10,-1,true,false,true,3.28476,3.25527
letters,gpu_array,4096,32,1,10,2,false,false,true,3.0944,3.06378
letters,gpu_array,4096,32,1,10,2,true,false,true,2.85279,2.82028
letters,gpu_sparse,4096,32,1,10,2,false,false,true,2.9421,2.91054
letters,gpu_sparse,4096,32,1,10,2,true,false,true,2.86128,2.82906
letters,gpu_reorg,4096,32,1,10,2,false,false,true,3.25784,3.22819
letters,gpu_reorg,4096,32,1,10,2,true,false,true,3.08539,3.05418
letters,gpu_array,4096,32,1,10,4,false,false,true,2.89783,2.86611
letters,gpu_array,4096,32,1,10,4,true,false,true,2.77993,2.74699
letters,gpu_sparse,4096,32,1,10,4,false,false,true,2.92338,2.8909
letters,gpu_sparse,4096,32,1,10,4,true,false,true,2.9069,2.87548
letters,gpu_reorg,4096,32,1,10,4,false,false,true,3.53377,3.50447
letters,gpu_reorg,4096,32,1,10,4,true,false,true,3.20589,3.17257
letters,gpu_array,4096,32,1,20,-1,false,false,false,2.99577,2.94439
letters,gpu_array,4096,32,1,20,-1,true,false,false,3.01777,2.96549
letters,gpu_array,4096,32,1,20,-1,false,false,true,2.90546,2.8548
letters,gpu_array,4096,32,1,20,-1,true,false,true,2.88997,2.83832
letters,gpu_sparse,4096,32,1,20,-1,false,false,false,3.02008,2.96954
letters,gpu_sparse,4096,32,1,20,-1,true,false,false,3.03329,2.98216
letters,gpu_sparse,4096,32,1,20,-1,false,false,true,2.91397,2.86256
letters,gpu_sparse,4096,32,1,20,-1,true,false,true,2.9016,2.85037
letters,gpu_reorg,4096,32,1,20,-1,false,false,false,3.56313,3.51616
letters,gpu_reorg,4096,32,1,20,-1,true,false,false,3.56921,3.52108
letters,gpu_reorg,4096,32,1,20,-1,false,false,true,3.31393,3.26572
letters,gpu_reorg,4096,32,1,20,-1,true,false,true,3.4013,3.35264
letters,gpu_array,4096,32,1,20,2,false,false,true,2.98227,2.9323
letters,gpu_array,4096,32,1,20,2,true,false,true,2.94844,2.89857
letters,gpu_sparse,4096,32,1,20,2,false,false,true,2.98165,2.93046
letters,gpu_sparse,4096,32,1,20,2,true,false,true,2.95162,2.90115
letters,gpu_reorg,4096,32,1,20,2,false,false,true,3.81464,3.76794
letters,gpu_reorg,4096,32,1,20,2,true,false,true,3.56347,3.51204
letters,gpu_array,4096,32,2,2,-1,false,false,false,7.43357,7.45978
letters,gpu_array,4096,32,2,2,-1,true,false,false,8.5932,8.62548
letters,gpu_array,4096,32,2,2,-1,false,false,true,10.1466,10.1869
letters,gpu_array,4096,32,2,2,-1,true,false,true,9.77159,9.81057
letters,gpu_sparse,4096,32,2,2,-1,false,false,false,7.33676,7.36347
letters,gpu_sparse,4096,32,2,2,-1,true,false,false,8.54411,8.57765
letters,gpu_sparse,4096,32,2,2,-1,false,false,true,10.0071,10.0473
letters,gpu_sparse,4096,32,2,2,-1,true,false,true,9.6968,9.73569
letters,gpu_reorg,4096,32,2,2,-1,false,false,false,9.33792,9.37177
letters,gpu_reorg,4096,32,2,2,-1,true,false,false,10.9173,10.9624
letters,gpu_reorg,4096,32,2,2,-1,false,false,true,10.7721,10.8128
letters,gpu_reorg,4096,32,2,2,-1,true,false,true,11.7665,11.8132
letters,gpu_array,4096,32,2,2,2,false,false,true,12.3833,12.4358
letters,gpu_array,4096,32,2,2,2,true,false,true,9.9217,9.95913
letters,gpu_sparse,4096,32,2,2,2,false,false,true,10.0022,10.0417
letters,gpu_sparse,4096,32,2,2,2,true,false,true,9.88091,9.91992
letters,gpu_reorg,4096,32,2,2,2,false,false,true,7.58781,7.61215
letters,gpu_reorg,4096,32,2,2,2,true,false,true,9.34756,9.38108
letters,gpu_array,4096,32,2,2,4,false,false,true,11.9012,11.9541
letters,gpu_array,4096,32,2,2,4,true,false,true,10.9528,10.9995
letters,gpu_sparse,4096,32,2,2,4,false,false,true,11.1237,11.1717
letters,gpu_sparse,4096,32,2,2,4,true,false,true,7.621,7.64666
letters,gpu_reorg,4096,32,2,2,4,false,false,true,7.21862,7.24475
letters,gpu_reorg,4096,32,2,2,4,true,false,true,6.58097,6.60373
letters,gpu_array,4096,32,2,10,-1,false,false,false,3.68663,3.65817
letters,gpu_array,4096,32,2,10,-1,true,false,false,3.54658,3.51783
letters,gpu_array,4096,32,2,10,-1,false,false,true,3.83478,3.80859
letters,gpu_array,4096,32,2,10,-1,true,false,true,3.55497,3.52632
letters,gpu_sparse,4096,32,2,10,-1,false,false,false,3.71095,3.68285
letters,gpu_sparse,4096,32,2,10,-1,true,false,false,3.63894,3.61168
letters,gpu_sparse,4096,32,2,10,-1,false,false,true,4.02197,3.99615
letters,gpu_sparse,4096,32,2,10,-1,true,false,true,3.86366,3.83717
letters,gpu_reorg,4096,32,2,10,-1,false,false,false,4.46469,4.44164
letters,gpu_reorg,4096,32,2,10,-1,true,false,false,4.40271,4.37909
letters,gpu_reorg,4096,32,2,10,-1,false,false,true,6.02825,6.01288
letters,gpu_reorg,4096,32,2,10,-1,true,false,true,4.74543,4.72028
letters,gpu_array,4096,32,2,10,2,false,false,true,4.20033,4.17598
letters,gpu_array,4096,32,2,10,2,true,false,true,3.689,3.66268
letters,gpu_sparse,4096,32,2,10,2,false,false,true,4.24123,4.21648
letters,gpu_sparse,4096,32,2,10,2,true,false,true,3.76336,3.73729
letters,gpu_reorg,4096,32,2,10,2,false,false,true,5.7525,5.73458
letters,gpu_reorg,4096,32,2,10,2,true,false,true,5.50615,5.48973
letters,gpu_array,4096,32,2,10,4,false,false,true,6.6605,6.64935
letters,gpu_array,4096,32,2,10,4,true,false,true,5.33844,5.31914
letters,gpu_sparse,4096,32,2,10,4,false,false,true,7.03268,7.02147
letters,gpu_sparse,4096,32,2,10,4,true,false,true,5.32821,5.31023
letters,gpu_reorg,4096,32,2,10,4,false,false,true,4.71493,4.69292
letters,gpu_reorg,4096,32,2,10,4,true,false,true,4.22728,4.19918
letters,gpu_array,4096,32,2,20,-1,false,false,false,4.07974,4.03397
letters,gpu_array,4096,32,2,20,-1,true,false,false,4.00262,3.95662
letters,gpu_array,4096,32,2,20,-1,false,false,true,4.12653,4.08259
letters,gpu_array,4096,32,2,20,-1,true,false,true,4.40993,4.36762
letters,gpu_sparse,4096,32,2,20,-1,false,false,false,4.10697,4.06163
letters,gpu_sparse,4096,32,2,20,-1,true,false,false,4.09341,4.0488
letters,gpu_sparse,4096,32,2,20,-1,false,false,true,4.27793,4.23369
letters,gpu_sparse,4096,32,2,20,-1,true,false,true,4.12719,4.08251
