model,representation,batch_size,rowsPerTB,rowsPerT,numTreeThreads,cache_rows,cache_trees,unroll,total,kernel
higgs,gpu_sparse,8192,64,2,2,true,true,true,0.0571602,0.0357279
letters,gpu_sparse,8192,64,2,2,false,false,true,4.58697,4.5522
letters,gpu_sparse,8192,64,2,2,true,false,true,4.61892,4.58464
letters,gpu_sparse,8192,64,2,2,false,true,true,4.59113,4.55671
letters,gpu_sparse,8192,64,2,2,true,true,true,4.61875,4.58566
year_prediction_msd,gpu_sparse,8192,64,2,2,false,false,true,0.0785636,0.0271025
year_prediction_msd,gpu_sparse,8192,64,2,2,true,false,true,0.0803072,0.0279952
year_prediction_msd,gpu_sparse,8192,64,2,2,false,true,true,0.0794157,0.0270496
year_prediction_msd,gpu_sparse,8192,64,2,2,true,true,true,0.0780733,0.028092
abalone,gpu_reorg,8192,64,2,2,false,false,false,0.114276,0.104954
abalone,gpu_reorg,8192,64,2,2,true,false,false,0.186217,0.176205
abalone,gpu_reorg,8192,64,2,2,false,true,false,0.251049,0.24091
abalone,gpu_reorg,8192,64,2,2,true,true,false,0.250416,0.241459
airline,gpu_reorg,8192,64,2,2,false,false,false,0.0390942,0.0248726
airline,gpu_reorg,8192,64,2,2,true,false,false,0.045684,0.0304781
airline,gpu_reorg,8192,64,2,2,false,true,false,0.104964,0.0904976
airline,gpu_reorg,8192,64,2,2,true,true,false,0.0987882,0.0853788
airline-ohe,gpu_reorg,8192,64,2,2,false,false,false,0.62211,0.348525
airline-ohe,gpu_reorg,8192,64,2,2,false,true,false,1.28252,1.01074
covtype,gpu_reorg,8192,64,2,2,false,false,false,0.24536,0.20324
covtype,gpu_reorg,8192,64,2,2,true,false,false,0.259685,0.218805
covtype,gpu_reorg,8192,64,2,2,false,true,false,0.748263,0.708881
covtype,gpu_reorg,8192,64,2,2,true,true,false,1.25908,1.22119
epsilon,gpu_reorg,8192,64,2,2,false,false,false,0.930251,0.160854
epsilon,gpu_reorg,8192,64,2,2,false,true,false,1.0133,0.243837
higgs,gpu_reorg,8192,64,2,2,false,false,false,0.0509753,0.0309969
higgs,gpu_reorg,8192,64,2,2,true,false,false,0.0537256,0.0319474
higgs,gpu_reorg,8192,64,2,2,false,true,false,0.109214,0.0895024
higgs,gpu_reorg,8192,64,2,2,true,true,false,0.107184,0.0858748
letters,gpu_reorg,8192,64,2,2,false,false,false,6.3063,6.28128
letters,gpu_reorg,8192,64,2,2,true,false,false,6.94223,6.9186
letters,gpu_reorg,8192,64,2,2,false,true,false,8.21466,8.19612
letters,gpu_reorg,8192,64,2,2,true,true,false,7.40567,7.38258
year_prediction_msd,gpu_reorg,8192,64,2,2,false,false,false,0.0843241,0.0323462
year_prediction_msd,gpu_reorg,8192,64,2,2,true,false,false,0.103064,0.0512634
year_prediction_msd,gpu_reorg,8192,64,2,2,false,true,false,0.145298,0.0931722
year_prediction_msd,gpu_reorg,8192,64,2,2,true,true,false,0.202662,0.150667
abalone,gpu_reorg,8192,64,2,2,false,false,true,0.0886222,0.0793726
abalone,gpu_reorg,8192,64,2,2,true,false,true,0.112301,0.102249
abalone,gpu_reorg,8192,64,2,2,false,true,true,0.238672,0.229427
abalone,gpu_reorg,8192,64,2,2,true,true,true,0.238763,0.228498
airline,gpu_reorg,8192,64,2,2,false,false,true,0.0352555,0.0207117
airline,gpu_reorg,8192,64,2,2,true,false,true,0.03394,0.0199202
airline,gpu_reorg,8192,64,2,2,false,true,true,0.114069,0.0992078
airline,gpu_reorg,8192,64,2,2,true,true,true,0.127212,0.11311
airline-ohe,gpu_reorg,8192,64,2,2,false,false,true,0.612813,0.338706
airline-ohe,gpu_reorg,8192,64,2,2,false,true,true,1.45079,1.17945
covtype,gpu_reorg,8192,64,2,2,false,false,true,0.221101,0.177836
covtype,gpu_reorg,8192,64,2,2,true,false,true,0.178032,0.136111
covtype,gpu_reorg,8192,64,2,2,false,true,true,0.219435,0.177799
covtype,gpu_reorg,8192,64,2,2,true,true,true,0.177729,0.135831
epsilon,gpu_reorg,8192,64,2,2,false,false,true,0.930581,0.159926
epsilon,gpu_reorg,8192,64,2,2,false,true,true,1.04316,0.273912
higgs,gpu_reorg,8192,64,2,2,false,false,true,0.0449845,0.0233333
higgs,gpu_reorg,8192,64,2,2,true,false,true,0.0414425,0.0210718
higgs,gpu_reorg,8192,64,2,2,false,true,true,0.127126,0.105549
higgs,gpu_reorg,8192,64,2,2,true,true,true,0.134872,0.113753
letters,gpu_reorg,8192,64,2,2,false,false,true,5.65408,5.62476
letters,gpu_reorg,8192,64,2,2,true,false,true,4.82186,4.79057
letters,gpu_reorg,8192,64,2,2,false,true,true,5.58065,5.55267
letters,gpu_reorg,8192,64,2,2,true,true,true,4.81307,4.7814
year_prediction_msd,gpu_reorg,8192,64,2,2,false,false,true,0.0839925,0.0314514
year_prediction_msd,gpu_reorg,8192,64,2,2,true,false,true,0.0871151,0.0349825
year_prediction_msd,gpu_reorg,8192,64,2,2,false,true,true,0.081912,0.0316516
year_prediction_msd,gpu_reorg,8192,64,2,2,true,true,true,0.0869059,0.0349345
abalone,gpu_array,8192,64,2,10,false,false,false,0.0785799,0.0642399
abalone,gpu_array,8192,64,2,10,true,false,false,0.0851937,0.0717839
abalone,gpu_array,8192,64,2,10,false,true,false,0.102365,0.0880469
abalone,gpu_array,8192,64,2,10,true,true,false,0.100968,0.0872001
airline,gpu_array,8192,64,2,10,false,false,false,0.0282576,0.0109135
airline,gpu_array,8192,64,2,10,true,false,false,0.0303927,0.0110677
airline,gpu_array,8192,64,2,10,false,true,false,0.0439714,0.0251168
airline,gpu_array,8192,64,2,10,true,true,false,0.0422026,0.0248861
airline-ohe,gpu_array,8192,64,2,10,false,false,false,0.615983,0.339924
airline-ohe,gpu_array,8192,64,2,10,false,true,false,0.681801,0.410846
covtype,gpu_array,8192,64,2,10,false,false,false,0.168906,0.0945011
covtype,gpu_array,8192,64,2,10,true,false,false,0.166584,0.0928357
covtype,gpu_array,8192,64,2,10,false,true,false,0.283795,0.210002
epsilon,gpu_array,8192,64,2,10,false,false,false,0.881687,0.10945
epsilon,gpu_array,8192,64,2,10,false,true,false,0.862184,0.0897807
higgs,gpu_array,8192,64,2,10,false,false,false,0.0355839,0.0125004
higgs,gpu_array,8192,64,2,10,true,false,false,0.0374471,0.013092
higgs,gpu_array,8192,64,2,10,false,true,false,0.0528223,0.0266398
higgs,gpu_array,8192,64,2,10,true,true,false,0.0493986,0.0263517
letters,gpu_array,8192,64,2,10,false,false,false,3.83256,3.68942
letters,gpu_array,8192,64,2,10,true,false,false,3.9398,3.79664
letters,gpu_array,8192,64,2,10,false,true,false,4.28079,4.14002
letters,gpu_array,8192,64,2,10,true,true,false,4.29805,4.15942
year_prediction_msd,gpu_array,8192,64,2,10,false,false,false,0.0687146,0.015695
year_prediction_msd,gpu_array,8192,64,2,10,true,false,false,0.0693953,0.0151888
year_prediction_msd,gpu_array,8192,64,2,10,false,true,false,0.0866243,0.0303805
abalone,gpu_array,8192,64,2,10,false,false,true,0.0772262,0.0622949
abalone,gpu_array,8192,64,2,10,true,false,true,0.0761865,0.0622856
abalone,gpu_array,8192,64,2,10,false,true,true,0.0966374,0.0836214
abalone,gpu_array,8192,64,2,10,true,true,true,0.0990247,0.0837069
airline,gpu_array,8192,64,2,10,false,false,true,0.0280872,0.0109534
airline,gpu_array,8192,64,2,10,true,false,true,0.0294657,0.0105062
airline,gpu_array,8192,64,2,10,false,true,true,0.0417655,0.0239803
airline,gpu_array,8192,64,2,10,true,true,true,0.0437537,0.0244869
airline-ohe,gpu_array,8192,64,2,10,false,false,true,0.622163,0.350346
airline-ohe,gpu_array,8192,64,2,10,false,true,true,0.679216,0.407131
covtype,gpu_array,8192,64,2,10,false,false,true,0.175269,0.0994893
covtype,gpu_array,8192,64,2,10,true,false,true,0.164706,0.0892635
covtype,gpu_array,8192,64,2,10,false,true,true,0.175566,0.100785
covtype,gpu_array,8192,64,2,10,true,true,true,0.164568,0.0899947
epsilon,gpu_array,8192,64,2,10,false,false,true,0.883087,0.110478
epsilon,gpu_array,8192,64,2,10,false,true,true,0.863297,0.0907796
higgs,gpu_array,8192,64,2,10,false,false,true,0.0367769,0.0125305
higgs,gpu_array,8192,64,2,10,true,false,true,0.0362097,0.0128589
higgs,gpu_array,8192,64,2,10,false,true,true,0.0493286,0.0259814
higgs,gpu_array,8192,64,2,10,true,true,true,0.0486206,0.0262044
letters,gpu_array,8192,64,2,10,false,false,true,3.72226,3.58024
letters,gpu_array,8192,64,2,10,true,false,true,3.43616,3.2901
letters,gpu_array,8192,64,2,10,false,true,true,3.72441,3.58349
letters,gpu_array,8192,64,2,10,true,true,true,3.4346,3.28834
year_prediction_msd,gpu_array,8192,64,2,10,false,false,true,0.0713704,0.0183398
year_prediction_msd,gpu_array,8192,64,2,10,true,false,true,0.0727246,0.0163765
year_prediction_msd,gpu_array,8192,64,2,10,false,true,true,0.0718628,0.0186397
year_prediction_msd,gpu_array,8192,64,2,10,true,true,true,0.0696989,0.0164673
abalone,gpu_sparse,8192,64,2,10,false,false,false,0.075057,0.0623991
abalone,gpu_sparse,8192,64,2,10,true,false,false,0.0837695,0.0697375
abalone,gpu_sparse,8192,64,2,10,false,true,false,0.0984631,0.0853276
abalone,gpu_sparse,8192,64,2,10,true,true,false,0.0969067,0.0812728
airline,gpu_sparse,8192,64,2,10,false,false,false,0.0301681,0.0111365
airline,gpu_sparse,8192,64,2,10,true,false,false,0.0300191,0.0116528
airline,gpu_sparse,8192,64,2,10,false,true,false,0.0444491,0.0254041
airline,gpu_sparse,8192,64,2,10,true,true,false,0.0429708,0.0257507
airline-ohe,gpu_sparse,8192,64,2,10,false,false,false,0.607176,0.329701
airline-ohe,gpu_sparse,8192,64,2,10,false,true,false,0.693458,0.416477
covtype,gpu_sparse,8192,64,2,10,false,false,false,0.170678,0.0944735
covtype,gpu_sparse,8192,64,2,10,true,false,false,0.167618,0.0929517
covtype,gpu_sparse,8192,64,2,10,false,true,false,0.286073,0.21016
epsilon,gpu_sparse,8192,64,2,10,false,false,false,0.879805,0.107276
epsilon,gpu_sparse,8192,64,2,10,false,true,false,0.862796,0.0899532
higgs,gpu_sparse,8192,64,2,10,false,false,false,0.0351636,0.0128992
higgs,gpu_sparse,8192,64,2,10,true,false,false,0.0381413,0.0129395
higgs,gpu_sparse,8192,64,2,10,false,true,false,0.0494491,0.0273291
higgs,gpu_sparse,8192,64,2,10,true,true,false,0.0504659,0.0273242
letters,gpu_sparse,8192,64,2,10,false,false,false,3.91589,3.77382
letters,gpu_sparse,8192,64,2,10,true,false,false,3.84211,3.69881
letters,gpu_sparse,8192,64,2,10,false,true,false,4.31942,4.17452
letters,gpu_sparse,8192,64,2,10,true,true,false,4.11653,3.9741
year_prediction_msd,gpu_sparse,8192,64,2,10,false,false,false,0.069325,0.0159123
year_prediction_msd,gpu_sparse,8192,64,2,10,true,false,false,0.0688961,0.0155204
year_prediction_msd,gpu_sparse,8192,64,2,10,false,true,false,0.0852893,0.0306388
abalone,gpu_sparse,8192,64,2,10,false,false,true,0.0748226,0.0604891
abalone,gpu_sparse,8192,64,2,10,true,false,true,0.0734045,0.0600102
abalone,gpu_sparse,8192,64,2,10,false,true,true,0.0912264,0.0784269
abalone,gpu_sparse,8192,64,2,10,true,true,true,0.0916858,0.0778743
airline,gpu_sparse,8192,64,2,10,false,false,true,0.0296806,0.010531
airline,gpu_sparse,8192,64,2,10,true,false,true,0.0301347,0.0108687
airline,gpu_sparse,8192,64,2,10,false,true,true,0.0422363,0.0241809
airline,gpu_sparse,8192,64,2,10,true,true,true,0.0443652,0.0257532
airline-ohe,gpu_sparse,8192,64,2,10,false,false,true,0.605686,0.329989
airline-ohe,gpu_sparse,8192,64,2,10,false,true,true,0.682315,0.410899
covtype,gpu_sparse,8192,64,2,10,false,false,true,0.171814,0.0966174
covtype,gpu_sparse,8192,64,2,10,true,false,true,0.163179,0.0886141
covtype,gpu_sparse,8192,64,2,10,false,true,true,0.171746,0.0972778
covtype,gpu_sparse,8192,64,2,10,true,true,true,0.164314,0.0891333
epsilon,gpu_sparse,8192,64,2,10,false,false,true,0.878993,0.106333
epsilon,gpu_sparse,8192,64,2,10,false,true,true,0.861245,0.0901302
higgs,gpu_sparse,8192,64,2,10,false,false,true,0.0389661,0.0123698
higgs,gpu_sparse,8192,64,2,10,true,false,true,0.0394511,0.0127795
higgs,gpu_sparse,8192,64,2,10,false,true,true,0.0498669,0.0262244
higgs,gpu_sparse,8192,64,2,10,true,true,true,0.0517232,0.0267489
letters,gpu_sparse,8192,64,2,10,false,false,true,3.78871,3.64677
letters,gpu_sparse,8192,64,2,10,true,false,true,3.4918,3.34284
letters,gpu_sparse,8192,64,2,10,false,true,true,3.79075,3.64891
letters,gpu_sparse,8192,64,2,10,true,true,true,3.4858,3.3421
year_prediction_msd,gpu_sparse,8192,64,2,10,false,false,true,0.0723759,0.018728
year_prediction_msd,gpu_sparse,8192,64,2,10,true,false,true,0.0715047,0.0163883
year_prediction_msd,gpu_sparse,8192,64,2,10,false,true,true,0.0750305,0.0184054
year_prediction_msd,gpu_sparse,8192,64,2,10,true,true,true,0.0697567,0.0165934
abalone,gpu_reorg,8192,64,2,10,false,false,false,0.0843481,0.0711007
abalone,gpu_reorg,8192,64,2,10,true,false,false,0.0974451,0.0830107
abalone,gpu_reorg,8192,64,2,10,false,true,false,0.126377,0.112033
abalone,gpu_reorg,8192,64,2,10,true,true,false,0.126829,0.11145
airline,gpu_reorg,8192,64,2,10,false,false,false,0.0328634,0.0145988
airline,gpu_reorg,8192,64,2,10,true,false,false,0.0354089,0.0154049
airline,gpu_reorg,8192,64,2,10,false,true,false,0.0519674,0.0345203
airline,gpu_reorg,8192,64,2,10,true,true,false,0.0678471,0.0489677
airline-ohe,gpu_reorg,8192,64,2,10,false,false,false,0.602405,0.325724
airline-ohe,gpu_reorg,8192,64,2,10,false,true,false,0.771443,0.497087
covtype,gpu_reorg,8192,64,2,10,false,false,false,0.224019,0.132183
covtype,gpu_reorg,8192,64,2,10,true,false,false,0.212203,0.120428
covtype,gpu_reorg,8192,64,2,10,false,true,false,0.364967,0.278121
covtype,gpu_reorg,8192,64,2,10,true,true,false,0.462252,0.370978
epsilon,gpu_reorg,8192,64,2,10,false,false,false,0.886136,0.114336
epsilon,gpu_reorg,8192,64,2,10,false,true,false,0.897485,0.124502
higgs,gpu_reorg,8192,64,2,10,false,false,false,0.0450191,0.0184216
higgs,gpu_reorg,8192,64,2,10,true,false,false,0.0425281,0.0174744
higgs,gpu_reorg,8192,64,2,10,false,true,false,0.0623698,0.035977
higgs,gpu_reorg,8192,64,2,10,true,true,false,0.0766398,0.0501408
letters,gpu_reorg,8192,64,2,10,false,false,false,4.93208,4.79021
letters,gpu_reorg,8192,64,2,10,true,false,false,4.93093,4.79076
letters,gpu_reorg,8192,64,2,10,false,true,false,6.85023,6.70798
letters,gpu_reorg,8192,64,2,10,true,true,false,6.68028,6.54256
year_prediction_msd,gpu_reorg,8192,64,2,10,false,false,false,0.0805135,0.025575
year_prediction_msd,gpu_reorg,8192,64,2,10,true,false,false,0.0765381,0.0233936
year_prediction_msd,gpu_reorg,8192,64,2,10,false,true,false,0.0985783,0.0453731
abalone,gpu_reorg,8192,64,2,10,false,false,true,0.0805758,0.0662496
abalone,gpu_reorg,8192,64,2,10,true,false,true,0.0813074,0.0665759
abalone,gpu_reorg,8192,64,2,10,false,true,true,0.12447,0.111495
abalone,gpu_reorg,8192,64,2,10,true,true,true,0.123778,0.110385
airline,gpu_reorg,8192,64,2,10,false,false,true,0.0296586,0.0119112
airline,gpu_reorg,8192,64,2,10,true,false,true,0.0314823,0.012076
airline,gpu_reorg,8192,64,2,10,false,true,true,0.0572229,0.0395296
airline,gpu_reorg,8192,64,2,10,true,true,true,0.0813802,0.0642611
airline-ohe,gpu_reorg,8192,64,2,10,false,false,true,0.588445,0.316279
airline-ohe,gpu_reorg,8192,64,2,10,false,true,true,0.884666,0.614176
covtype,gpu_reorg,8192,64,2,10,false,false,true,0.207245,0.115324
covtype,gpu_reorg,8192,64,2,10,true,false,true,0.192828,0.10018
covtype,gpu_reorg,8192,64,2,10,false,true,true,0.202957,0.115483
covtype,gpu_reorg,8192,64,2,10,true,true,true,0.192531,0.100204
epsilon,gpu_reorg,8192,64,2,10,false,false,true,0.883542,0.112881
epsilon,gpu_reorg,8192,64,2,10,false,true,true,0.911688,0.139626
higgs,gpu_reorg,8192,64,2,10,false,false,true,0.039659,0.0147791
higgs,gpu_reorg,8192,64,2,10,true,false,true,0.0372184,0.0148442
higgs,gpu_reorg,8192,64,2,10,false,true,true,0.0661686,0.0425004
higgs,gpu_reorg,8192,64,2,10,true,true,true,0.0898303,0.0657918
letters,gpu_reorg,8192,64,2,10,false,false,true,4.92092,4.78063
letters,gpu_reorg,8192,64,2,10,true,false,true,4.19175,4.04531
letters,gpu_reorg,8192,64,2,10,false,true,true,4.94263,4.80494
letters,gpu_reorg,8192,64,2,10,true,true,true,4.18965,4.04403
year_prediction_msd,gpu_reorg,8192,64,2,10,false,false,true,0.0773848,0.0247392
year_prediction_msd,gpu_reorg,8192,64,2,10,true,false,true,0.0796537,0.0266561
year_prediction_msd,gpu_reorg,8192,64,2,10,false,true,true,0.0801554,0.0246167
year_prediction_msd,gpu_reorg,8192,64,2,10,true,true,true,0.0809562,0.0267582
abalone,gpu_array,8192,64,2,20,false,false,false,0.0782027,0.0556482
abalone,gpu_array,8192,64,2,20,true,false,false,0.0766195,0.0561369
abalone,gpu_array,8192,64,2,20,false,true,false,0.0973242,0.0773031
abalone,gpu_array,8192,64,2,20,true,true,false,0.0951721,0.0727319
airline,gpu_array,8192,64,2,20,false,false,false,0.0330017,0.0107878
airline,gpu_array,8192,64,2,20,true,false,false,0.033728,0.0110905
airline-ohe,gpu_array,8192,64,2,20,false,false,false,0.554842,0.275574
covtype,gpu_array,8192,64,2,20,false,false,false,0.202487,0.0885055
covtype,gpu_array,8192,64,2,20,true,false,false,0.19954,0.0870369
epsilon,gpu_array,8192,64,2,20,false,false,false,0.825907,0.0525334
higgs,gpu_array,8192,64,2,20,false,false,false,0.0413916,0.0124076
higgs,gpu_array,8192,64,2,20,true,false,false,0.0426591,0.0120133
letters,gpu_array,8192,64,2,20,false,false,false,3.90887,3.63224
letters,gpu_array,8192,64,2,20,true,false,false,3.7565,3.48253
letters,gpu_array,8192,64,2,20,false,true,false,4.4161,4.14489
letters,gpu_array,8192,64,2,20,true,true,false,4.64619,4.37448
year_prediction_msd,gpu_array,8192,64,2,20,false,false,false,0.0690434,0.0130648
year_prediction_msd,gpu_array,8192,64,2,20,true,false,false,0.0706791,0.014576
abalone,gpu_array,8192,64,2,20,false,false,true,0.0742607,0.0542293
abalone,gpu_array,8192,64,2,20,true,false,true,0.075048,0.0546794
abalone,gpu_array,8192,64,2,20,false,true,true,0.0914168,0.0715824
abalone,gpu_array,8192,64,2,20,true,true,true,0.0977201,0.0761886
airline,gpu_array,8192,64,2,20,false,false,true,0.0322225,0.00984375
airline,gpu_array,8192,64,2,20,true,false,true,0.0322363,0.00987386
airline-ohe,gpu_array,8192,64,2,20,false,false,true,0.551664,0.27255
covtype,gpu_array,8192,64,2,20,false,false,true,0.200031,0.0870789
covtype,gpu_array,8192,64,2,20,true,false,true,0.198726,0.0843197
covtype,gpu_array,8192,64,2,20,false,true,true,0.196949,0.0845125
covtype,gpu_array,8192,64,2,20,true,true,true,0.196871,0.0843331
epsilon,gpu_array,8192,64,2,20,false,false,true,0.826119,0.0511332
higgs,gpu_array,8192,64,2,20,false,false,true,0.0413957,0.0119474
higgs,gpu_array,8192,64,2,20,true,false,true,0.0413538,0.0118323
letters,gpu_array,8192,64,2,20,false,false,true,3.83734,3.56035
letters,gpu_array,8192,64,2,20,true,false,true,3.6632,3.38689
letters,gpu_array,8192,64,2,20,false,true,true,3.83812,3.55939
letters,gpu_array,8192,64,2,20,true,true,true,3.67171,3.39512
year_prediction_msd,gpu_array,8192,64,2,20,false,false,true,0.0723315,0.0168408
year_prediction_msd,gpu_array,8192,64,2,20,true,false,true,0.0733553,0.0170805
year_prediction_msd,gpu_array,8192,64,2,20,false,true,true,0.0722815,0.0168416
year_prediction_msd,gpu_array,8192,64,2,20,true,true,true,0.0763822,0.0170874
abalone,gpu_sparse,8192,64,2,20,false,false,false,0.0834623,0.0617017
abalone,gpu_sparse,8192,64,2,20,true,false,false,0.0828243,0.0602783
abalone,gpu_sparse,8192,64,2,20,false,true,false,0.103417,0.0833122
abalone,gpu_sparse,8192,64,2,20,true,true,false,0.105097,0.0834281
airline,gpu_sparse,8192,64,2,20,false,false,false,0.033892,0.0108183
airline,gpu_sparse,8192,64,2,20,true,false,false,0.0348584,0.0107699
airline-ohe,gpu_sparse,8192,64,2,20,false,false,false,0.555292,0.276383
covtype,gpu_sparse,8192,64,2,20,false,false,false,0.20724,0.0941947
covtype,gpu_sparse,8192,64,2,20,true,false,false,0.200437,0.0881738
epsilon,gpu_sparse,8192,64,2,20,false,false,false,0.828184,0.0518498
higgs,gpu_sparse,8192,64,2,20,false,false,false,0.0449536,0.0134176
higgs,gpu_sparse,8192,64,2,20,true,false,false,0.0420492,0.0135018
letters,gpu_sparse,8192,64,2,20,false,false,false,3.99966,3.7215
letters,gpu_sparse,8192,64,2,20,true,false,false,3.85431,3.57971
letters,gpu_sparse,8192,64,2,20,false,true,false,4.49934,4.22352
letters,gpu_sparse,8192,64,2,20,true,true,false,4.45666,4.17954
year_prediction_msd,gpu_sparse,8192,64,2,20,false,false,false,0.0699052,0.013654
year_prediction_msd,gpu_sparse,8192,64,2,20,true,false,false,0.0707406,0.0146122
abalone,gpu_sparse,8192,64,2,20,false,false,true,0.0796871,0.0596257
abalone,gpu_sparse,8192,64,2,20,true,false,true,0.079257,0.0589417
abalone,gpu_sparse,8192,64,2,20,false,true,true,0.104504,0.0821069
abalone,gpu_sparse,8192,64,2,20,true,true,true,0.102013,0.0819983
airline,gpu_sparse,8192,64,2,20,false,false,true,0.0333008,0.0109932
airline,gpu_sparse,8192,64,2,20,true,false,true,0.0337789,0.010424
airline-ohe,gpu_sparse,8192,64,2,20,false,false,true,0.549082,0.270002
covtype,gpu_sparse,8192,64,2,20,false,false,true,0.204382,0.0894084
covtype,gpu_sparse,8192,64,2,20,true,false,true,0.199363,0.0856942
covtype,gpu_sparse,8192,64,2,20,false,true,true,0.20215,0.0880176
covtype,gpu_sparse,8192,64,2,20,true,true,true,0.199073,0.0849495
epsilon,gpu_sparse,8192,64,2,20,false,false,true,0.827384,0.0512817
higgs,gpu_sparse,8192,64,2,20,false,false,true,0.0435624,0.0132532
higgs,gpu_sparse,8192,64,2,20,true,false,true,0.0409713,0.0128507
letters,gpu_sparse,8192,64,2,20,false,false,true,3.88106,3.60288
letters,gpu_sparse,8192,64,2,20,true,false,true,3.68881,3.40606
letters,gpu_sparse,8192,64,2,20,false,true,true,3.88312,3.60226
letters,gpu_sparse,8192,64,2,20,true,true,true,3.69367,3.41144
year_prediction_msd,gpu_sparse,8192,64,2,20,false,false,true,0.0743933,0.0177039
year_prediction_msd,gpu_sparse,8192,64,2,20,true,false,true,0.0741813,0.018337
year_prediction_msd,gpu_sparse,8192,64,2,20,false,true,true,0.0771667,0.0177437
year_prediction_msd,gpu_sparse,8192,64,2,20,true,true,true,0.073324,0.017701
abalone,gpu_reorg,8192,64,2,20,false,false,false,0.0843408,0.0640263
abalone,gpu_reorg,8192,64,2,20,true,false,false,0.0852433,0.0638171
abalone,gpu_reorg,8192,64,2,20,false,true,false,0.111927,0.0931226
abalone,gpu_reorg,8192,64,2,20,true,true,false,0.111575,0.0913639
airline,gpu_reorg,8192,64,2,20,false,false,false,0.0375208,0.0131571
airline,gpu_reorg,8192,64,2,20,true,false,false,0.0377869,0.0135661
airline-ohe,gpu_reorg,8192,64,2,20,false,false,false,0.549386,0.270298
covtype,gpu_reorg,8192,64,2,20,false,false,false,0.246199,0.109101
covtype,gpu_reorg,8192,64,2,20,true,false,false,0.229798,0.102468
epsilon,gpu_reorg,8192,64,2,20,false,false,false,0.833708,0.0577214
higgs,gpu_reorg,8192,64,2,20,false,false,false,0.0483459,0.0163049
higgs,gpu_reorg,8192,64,2,20,true,false,false,0.0471903,0.0162398
letters,gpu_reorg,8192,64,2,20,false,false,false,4.7407,4.46751
letters,gpu_reorg,8192,64,2,20,true,false,false,4.56071,4.28817
letters,gpu_reorg,8192,64,2,20,false,true,false,5.70328,5.43473
letters,gpu_reorg,8192,64,2,20,true,true,false,5.66211,5.39245
year_prediction_msd,gpu_reorg,8192,64,2,20,false,false,false,0.0728634,0.016971
year_prediction_msd,gpu_reorg,8192,64,2,20,true,false,false,0.0757161,0.0193392
abalone,gpu_reorg,8192,64,2,20,false,false,true,0.0820536,0.0636088
abalone,gpu_reorg,8192,64,2,20,true,false,true,0.0805754,0.0621973
abalone,gpu_reorg,8192,64,2,20,false,true,true,0.111663,0.0918559
abalone,gpu_reorg,8192,64,2,20,true,true,true,0.110316,0.0904932
airline,gpu_reorg,8192,64,2,20,false,false,true,0.0370622,0.0113993
airline,gpu_reorg,8192,64,2,20,true,false,true,0.0355664,0.0112317
airline-ohe,gpu_reorg,8192,64,2,20,false,false,true,0.553178,0.27283
covtype,gpu_reorg,8192,64,2,20,false,false,true,0.234876,0.0998108
covtype,gpu_reorg,8192,64,2,20,true,false,true,0.226773,0.0921289
covtype,gpu_reorg,8192,64,2,20,false,true,true,0.23231,0.0977124
covtype,gpu_reorg,8192,64,2,20,true,true,true,0.218593,0.092371
epsilon,gpu_reorg,8192,64,2,20,false,false,true,0.830547,0.0559216
higgs,gpu_reorg,8192,64,2,20,false,false,true,0.0435164,0.0145117
higgs,gpu_reorg,8192,64,2,20,true,false,true,0.0435091,0.0141964
letters,gpu_reorg,8192,64,2,20,false,false,true,4.75124,4.4788
letters,gpu_reorg,8192,64,2,20,true,false,true,4.46292,4.18979
letters,gpu_reorg,8192,64,2,20,false,true,true,4.74973,4.47716
letters,gpu_reorg,8192,64,2,20,true,true,true,4.46549,4.1947
year_prediction_msd,gpu_reorg,8192,64,2,20,false,false,true,0.0787427,0.0212679
year_prediction_msd,gpu_reorg,8192,64,2,20,true,false,true,0.0791557,0.0231034
year_prediction_msd,gpu_reorg,8192,64,2,20,false,true,true,0.0769397,0.0213542
year_prediction_msd,gpu_reorg,8192,64,2,20,true,true,true,0.0785864,0.023053
abalone,gpu_array,8192,64,4,2,false,false,false,0.167801,0.159256
abalone,gpu_array,8192,64,4,2,true,false,false,0.161199,0.15193
abalone,gpu_array,8192,64,4,2,false,true,false,0.242563,0.232753
abalone,gpu_array,8192,64,4,2,true,true,false,0.229236,0.221054
airline,gpu_array,8192,64,4,2,false,false,false,0.04066,0.0261243
airline,gpu_array,8192,64,4,2,true,false,false,0.0410966,0.0261287
airline,gpu_array,8192,64,4,2,false,true,false,0.0863106,0.0731335
airline,gpu_array,8192,64,4,2,true,true,false,0.0750415,0.0618046
airline-ohe,gpu_array,8192,64,4,2,false,false,false,0.823274,0.550293
airline-ohe,gpu_array,8192,64,4,2,false,true,false,1.50533,1.2349
covtype,gpu_array,8192,64,4,2,false,false,false,0.307146,0.266771
covtype,gpu_array,8192,64,4,2,true,false,false,0.330786,0.289567
covtype,gpu_array,8192,64,4,2,false,true,false,0.624186,0.585693
covtype,gpu_array,8192,64,4,2,true,true,false,0.81427,0.776442
epsilon,gpu_array,8192,64,4,2,false,false,false,0.951697,0.181354
epsilon,gpu_array,8192,64,4,2,false,true,false,1.03419,0.264956
higgs,gpu_array,8192,64,4,2,false,false,false,0.047876,0.027911
higgs,gpu_array,8192,64,4,2,true,false,false,0.0484932,0.0270654
