model,representation,batch_size,rowsPerTB,rowsPerT,numTreeThreads,treeInterleaveDepth,cache_rows,cache_trees,unroll,total,kernel
airline,gpu_array,4096,2,1,50,-1,false,false,false,0.0413468,0.0223368
airline,gpu_array,4096,2,1,50,-1,true,false,false,0.0404199,0.0219181
airline-ohe,gpu_array,4096,2,1,50,-1,false,false,false,0.608597,0.314868
airline-ohe,gpu_array,4096,2,1,50,-1,true,false,false,0.707178,0.412399
covtype,gpu_array,4096,2,1,50,-1,false,false,false,0.241061,0.169283
covtype,gpu_array,4096,2,1,50,-1,true,false,false,0.230374,0.158741
epsilon,gpu_array,4096,2,1,50,-1,false,false,false,0.845461,0.0564709
epsilon,gpu_array,4096,2,1,50,-1,true,false,false,0.86407,0.0755444
higgs,gpu_array,4096,2,1,50,-1,false,false,false,0.0484066,0.0233496
higgs,gpu_array,4096,2,1,50,-1,true,false,false,0.0481787,0.0230652
year_prediction_msd,gpu_array,4096,2,1,50,-1,false,false,false,0.0835754,0.0259139
year_prediction_msd,gpu_array,4096,2,1,50,-1,true,false,false,0.0852808,0.0275
abalone,gpu_array,4096,2,1,50,-1,false,false,true,0.142373,0.13172
abalone,gpu_array,4096,2,1,50,-1,true,false,true,0.133468,0.12259
airline,gpu_array,4096,2,1,50,-1,false,false,true,0.0423385,0.0232914
airline,gpu_array,4096,2,1,50,-1,true,false,true,0.0408175,0.0224455
airline-ohe,gpu_array,4096,2,1,50,-1,false,false,true,0.602281,0.307797
airline-ohe,gpu_array,4096,2,1,50,-1,true,false,true,0.552284,0.257829
covtype,gpu_array,4096,2,1,50,-1,false,false,true,0.232982,0.161602
covtype,gpu_array,4096,2,1,50,-1,true,false,true,0.222036,0.151039
epsilon,gpu_array,4096,2,1,50,-1,false,false,true,0.848964,0.0586731
epsilon,gpu_array,4096,2,1,50,-1,true,false,true,0.856836,0.0680412
higgs,gpu_array,4096,2,1,50,-1,false,false,true,0.0499341,0.0245667
higgs,gpu_array,4096,2,1,50,-1,true,false,true,0.0476994,0.0227958
year_prediction_msd,gpu_array,4096,2,1,50,-1,false,false,true,0.153164,0.0965161
year_prediction_msd,gpu_array,4096,2,1,50,-1,true,false,true,0.146073,0.089515
abalone,gpu_sparse,4096,2,1,50,-1,false,false,false,0.156182,0.145565
abalone,gpu_sparse,4096,2,1,50,-1,true,false,false,0.145334,0.134783
airline,gpu_sparse,4096,2,1,50,-1,false,false,false,0.0430025,0.024561
airline,gpu_sparse,4096,2,1,50,-1,true,false,false,0.041685,0.0238025
airline-ohe,gpu_sparse,4096,2,1,50,-1,false,false,false,0.671246,0.377558
airline-ohe,gpu_sparse,4096,2,1,50,-1,true,false,false,0.790384,0.49606
covtype,gpu_sparse,4096,2,1,50,-1,false,false,false,0.245246,0.173652
covtype,gpu_sparse,4096,2,1,50,-1,true,false,false,0.234129,0.162741
epsilon,gpu_sparse,4096,2,1,50,-1,false,false,false,0.844924,0.0570032
epsilon,gpu_sparse,4096,2,1,50,-1,true,false,false,0.864095,0.076141
higgs,gpu_sparse,4096,2,1,50,-1,false,false,false,0.0499548,0.0248482
higgs,gpu_sparse,4096,2,1,50,-1,true,false,false,0.0486853,0.0240055
year_prediction_msd,gpu_sparse,4096,2,1,50,-1,false,false,false,0.0852116,0.0281632
year_prediction_msd,gpu_sparse,4096,2,1,50,-1,true,false,false,0.088079,0.0304606
abalone,gpu_sparse,4096,2,1,50,-1,false,false,true,0.168376,0.157748
abalone,gpu_sparse,4096,2,1,50,-1,true,false,true,0.160974,0.150396
airline,gpu_sparse,4096,2,1,50,-1,false,false,true,0.0428434,0.0242
airline,gpu_sparse,4096,2,1,50,-1,true,false,true,0.0418001,0.023999
airline-ohe,gpu_sparse,4096,2,1,50,-1,false,false,true,0.647316,0.352391
airline-ohe,gpu_sparse,4096,2,1,50,-1,true,false,true,0.579255,0.285362
covtype,gpu_sparse,4096,2,1,50,-1,false,false,true,0.238738,0.167522
covtype,gpu_sparse,4096,2,1,50,-1,true,false,true,0.228304,0.15765
epsilon,gpu_sparse,4096,2,1,50,-1,false,false,true,0.844567,0.0571476
epsilon,gpu_sparse,4096,2,1,50,-1,true,false,true,0.856693,0.0679159
higgs,gpu_sparse,4096,2,1,50,-1,false,false,true,0.0498869,0.0248617
higgs,gpu_sparse,4096,2,1,50,-1,true,false,true,0.0498641,0.0245744
year_prediction_msd,gpu_sparse,4096,2,1,50,-1,false,false,true,0.154868,0.0979154
year_prediction_msd,gpu_sparse,4096,2,1,50,-1,true,false,true,0.148879,0.091733
abalone,gpu_reorg,4096,2,1,50,-1,false,false,false,0.128731,0.117999
abalone,gpu_reorg,4096,2,1,50,-1,true,false,false,0.123857,0.113068
airline,gpu_reorg,4096,2,1,50,-1,false,false,false,0.0423344,0.024113
airline,gpu_reorg,4096,2,1,50,-1,true,false,false,0.0420581,0.0239982
airline-ohe,gpu_reorg,4096,2,1,50,-1,false,false,false,0.459287,0.164933
airline-ohe,gpu_reorg,4096,2,1,50,-1,true,false,false,0.407599,0.11266
covtype,gpu_reorg,4096,2,1,50,-1,false,false,false,0.210854,0.139393
covtype,gpu_reorg,4096,2,1,50,-1,true,false,false,0.20613,0.135431
epsilon,gpu_reorg,4096,2,1,50,-1,false,false,false,0.850354,0.0615356
epsilon,gpu_reorg,4096,2,1,50,-1,true,false,false,0.861429,0.0723792
higgs,gpu_reorg,4096,2,1,50,-1,false,false,false,0.0510429,0.0255741
higgs,gpu_reorg,4096,2,1,50,-1,true,false,false,0.0510014,0.0254289
year_prediction_msd,gpu_reorg,4096,2,1,50,-1,false,false,false,0.087028,0.030247
year_prediction_msd,gpu_reorg,4096,2,1,50,-1,true,false,false,0.0887923,0.0313717
abalone,gpu_reorg,4096,2,1,50,-1,false,false,true,0.122859,0.111927
abalone,gpu_reorg,4096,2,1,50,-1,true,false,true,0.117807,0.107046
airline,gpu_reorg,4096,2,1,50,-1,false,false,true,0.0415076,0.022301
airline,gpu_reorg,4096,2,1,50,-1,true,false,true,0.0411735,0.0220435
airline-ohe,gpu_reorg,4096,2,1,50,-1,false,false,true,0.472349,0.178632
airline-ohe,gpu_reorg,4096,2,1,50,-1,true,false,true,0.411229,0.117787
covtype,gpu_reorg,4096,2,1,50,-1,false,false,true,0.200856,0.129702
covtype,gpu_reorg,4096,2,1,50,-1,true,false,true,0.196398,0.125622
epsilon,gpu_reorg,4096,2,1,50,-1,false,false,true,0.848036,0.0587105
epsilon,gpu_reorg,4096,2,1,50,-1,true,false,true,0.858821,0.069056
higgs,gpu_reorg,4096,2,1,50,-1,false,false,true,0.0498507,0.0242619
higgs,gpu_reorg,4096,2,1,50,-1,true,false,true,0.0486324,0.0234778
year_prediction_msd,gpu_reorg,4096,2,1,50,-1,false,false,true,0.167927,0.109976
year_prediction_msd,gpu_reorg,4096,2,1,50,-1,true,false,true,0.154224,0.0970557
abalone,gpu_array,4096,2,1,50,2,false,false,true,0.108522,0.0977323
abalone,gpu_array,4096,2,1,50,2,true,false,true,0.102691,0.0916947
airline,gpu_array,4096,2,1,50,2,false,false,true,0.0418404,0.0229236
airline,gpu_array,4096,2,1,50,2,true,false,true,0.040328,0.0220768
airline-ohe,gpu_array,4096,2,1,50,2,false,false,true,0.579987,0.285564
airline-ohe,gpu_array,4096,2,1,50,2,true,false,true,0.510644,0.216108
covtype,gpu_array,4096,2,1,50,2,false,false,true,0.225806,0.154824
covtype,gpu_array,4096,2,1,50,2,true,false,true,0.221994,0.150453
epsilon,gpu_array,4096,2,1,50,2,false,false,true,0.846116,0.0564115
epsilon,gpu_array,4096,2,1,50,2,true,false,true,0.856022,0.0666606
higgs,gpu_array,4096,2,1,50,2,false,false,true,0.0488432,0.0236369
higgs,gpu_array,4096,2,1,50,2,true,false,true,0.0483122,0.0229464
year_prediction_msd,gpu_array,4096,2,1,50,2,false,false,true,0.144183,0.0864779
year_prediction_msd,gpu_array,4096,2,1,50,2,true,false,true,0.136066,0.0785189
abalone,gpu_sparse,4096,2,1,50,2,false,false,true,0.136898,0.126054
abalone,gpu_sparse,4096,2,1,50,2,true,false,true,0.177082,0.166335
airline,gpu_sparse,4096,2,1,50,2,false,false,true,0.045557,0.0273637
airline,gpu_sparse,4096,2,1,50,2,true,false,true,0.0427441,0.0244076
airline-ohe,gpu_sparse,4096,2,1,50,2,false,false,true,0.639147,0.344863
airline-ohe,gpu_sparse,4096,2,1,50,2,true,false,true,0.55286,0.258916
covtype,gpu_sparse,4096,2,1,50,2,false,false,true,0.241355,0.170179
covtype,gpu_sparse,4096,2,1,50,2,true,false,true,0.227943,0.1565
epsilon,gpu_sparse,4096,2,1,50,2,false,false,true,0.857975,0.0691345
epsilon,gpu_sparse,4096,2,1,50,2,true,false,true,0.858094,0.0693054
higgs,gpu_sparse,4096,2,1,50,2,false,false,true,0.0526831,0.0273954
higgs,gpu_sparse,4096,2,1,50,2,true,false,true,0.0501619,0.0247359
year_prediction_msd,gpu_sparse,4096,2,1,50,2,false,false,true,0.145035,0.0872355
year_prediction_msd,gpu_sparse,4096,2,1,50,2,true,false,true,0.139549,0.0817167
abalone,gpu_reorg,4096,2,1,50,2,false,false,true,0.0795992,0.0686251
abalone,gpu_reorg,4096,2,1,50,2,true,false,true,0.0840023,0.0729325
airline,gpu_reorg,4096,2,1,50,2,false,false,true,0.0382031,0.0198946
airline,gpu_reorg,4096,2,1,50,2,true,false,true,0.0400952,0.0209945
airline-ohe,gpu_reorg,4096,2,1,50,2,false,false,true,0.380653,0.0858378
airline-ohe,gpu_reorg,4096,2,1,50,2,true,false,true,0.359709,0.0648523
covtype,gpu_reorg,4096,2,1,50,2,false,false,true,0.197551,0.127078
covtype,gpu_reorg,4096,2,1,50,2,true,false,true,0.195788,0.124251
epsilon,gpu_reorg,4096,2,1,50,2,false,false,true,0.843519,0.0542269
epsilon,gpu_reorg,4096,2,1,50,2,true,false,true,0.855064,0.0659078
higgs,gpu_reorg,4096,2,1,50,2,false,false,true,0.0462508,0.0209379
higgs,gpu_reorg,4096,2,1,50,2,true,false,true,0.0471708,0.0220528
year_prediction_msd,gpu_reorg,4096,2,1,50,2,false,false,true,0.180516,0.123037
year_prediction_msd,gpu_reorg,4096,2,1,50,2,true,false,true,0.161189,0.104821
abalone,gpu_array,4096,2,1,50,4,false,false,true,0.116985,0.105915
abalone,gpu_array,4096,2,1,50,4,true,false,true,0.16025,0.149258
airline,gpu_array,4096,2,1,50,4,false,false,true,0.0417826,0.0227039
airline,gpu_array,4096,2,1,50,4,true,false,true,0.0409363,0.0218864
airline-ohe,gpu_array,4096,2,1,50,4,false,false,true,0.558974,0.265794
airline-ohe,gpu_array,4096,2,1,50,4,true,false,true,0.525123,0.231564
covtype,gpu_array,4096,2,1,50,4,false,false,true,0.227597,0.156161
covtype,gpu_array,4096,2,1,50,4,true,false,true,0.224314,0.153723
epsilon,gpu_array,4096,2,1,50,4,false,false,true,0.842934,0.0552279
epsilon,gpu_array,4096,2,1,50,4,true,false,true,0.851325,0.0651501
higgs,gpu_array,4096,2,1,50,4,false,false,true,0.0494189,0.0239221
higgs,gpu_array,4096,2,1,50,4,true,false,true,0.0483968,0.0228524
year_prediction_msd,gpu_array,4096,2,1,50,4,false,false,true,0.141352,0.0835103
year_prediction_msd,gpu_array,4096,2,1,50,4,true,false,true,0.136241,0.0783301
abalone,gpu_sparse,4096,2,1,50,4,false,false,true,0.169506,0.158545
abalone,gpu_sparse,4096,2,1,50,4,true,false,true,0.149978,0.139032
airline,gpu_sparse,4096,2,1,50,4,false,false,true,0.0457023,0.02731
airline,gpu_sparse,4096,2,1,50,4,true,false,true,0.0427616,0.0245675
airline-ohe,gpu_sparse,4096,2,1,50,4,false,false,true,0.715192,0.420647
airline-ohe,gpu_sparse,4096,2,1,50,4,true,false,true,0.54427,0.250103
covtype,gpu_sparse,4096,2,1,50,4,false,false,true,0.241369,0.17034
covtype,gpu_sparse,4096,2,1,50,4,true,false,true,0.239655,0.169257
epsilon,gpu_sparse,4096,2,1,50,4,false,false,true,0.856348,0.0688517
epsilon,gpu_sparse,4096,2,1,50,4,true,false,true,0.857237,0.0692057
higgs,gpu_sparse,4096,2,1,50,4,false,false,true,0.0527747,0.0275529
higgs,gpu_sparse,4096,2,1,50,4,true,false,true,0.0502002,0.0249255
year_prediction_msd,gpu_sparse,4096,2,1,50,4,false,false,true,0.144803,0.0869747
year_prediction_msd,gpu_sparse,4096,2,1,50,4,true,false,true,0.138635,0.0816528
abalone,gpu_reorg,4096,2,1,50,4,false,false,true,0.0929919,0.0820117
abalone,gpu_reorg,4096,2,1,50,4,true,false,true,0.0901982,0.0789856
airline,gpu_reorg,4096,2,1,50,4,false,false,true,0.0392094,0.0200195
airline,gpu_reorg,4096,2,1,50,4,true,false,true,0.0401538,0.0209823
airline-ohe,gpu_reorg,4096,2,1,50,4,false,false,true,0.388291,0.0948804
airline-ohe,gpu_reorg,4096,2,1,50,4,true,false,true,0.362718,0.0681551
covtype,gpu_reorg,4096,2,1,50,4,false,false,true,0.201987,0.131267
covtype,gpu_reorg,4096,2,1,50,4,true,false,true,0.192742,0.121324
epsilon,gpu_reorg,4096,2,1,50,4,false,false,true,0.843763,0.054303
epsilon,gpu_reorg,4096,2,1,50,4,true,false,true,0.853628,0.0659163
higgs,gpu_reorg,4096,2,1,50,4,false,false,true,0.0471834,0.0215161
higgs,gpu_reorg,4096,2,1,50,4,true,false,true,0.0471615,0.0218604
year_prediction_msd,gpu_reorg,4096,2,1,50,4,false,false,true,0.177569,0.119769
year_prediction_msd,gpu_reorg,4096,2,1,50,4,true,false,true,0.162776,0.105007
