model,representation,batch_size,rowsPerTB,rowsPerT,numTreeThreads,treeInterleaveDepth,cache_rows,cache_trees,unroll,total,kernel
epsilon,gpu_sparse,4096,2,1,20,4,false,false,true,0.856217,0.0680693
epsilon,gpu_sparse,4096,2,1,20,4,true,false,true,0.857943,0.0726436
higgs,gpu_sparse,4096,2,1,20,4,false,false,true,0.0575049,0.0244731
higgs,gpu_sparse,4096,2,1,20,4,true,false,true,0.0579224,0.0234277
year_prediction_msd,gpu_sparse,4096,2,1,20,4,false,false,true,0.160068,0.0868481
year_prediction_msd,gpu_sparse,4096,2,1,20,4,true,false,true,0.146867,0.0754574
abalone,gpu_reorg,4096,2,1,20,4,false,false,true,0.0907731,0.0703984
abalone,gpu_reorg,4096,2,1,20,4,true,false,true,0.0850773,0.0635889
airline,gpu_reorg,4096,2,1,20,4,false,false,true,0.0489237,0.0190942
airline,gpu_reorg,4096,2,1,20,4,true,false,true,0.0469788,0.0193388
airline-ohe,gpu_reorg,4096,2,1,20,4,false,false,true,0.422679,0.132638
airline-ohe,gpu_reorg,4096,2,1,20,4,true,false,true,0.381366,0.0845565
covtype,gpu_reorg,4096,2,1,20,4,false,false,true,0.248168,0.115833
covtype,gpu_reorg,4096,2,1,20,4,true,false,true,0.244023,0.112701
epsilon,gpu_reorg,4096,2,1,20,4,false,false,true,0.853813,0.0648568
epsilon,gpu_reorg,4096,2,1,20,4,true,false,true,0.856453,0.0771627
higgs,gpu_reorg,4096,2,1,20,4,false,false,true,0.054375,0.0200163
higgs,gpu_reorg,4096,2,1,20,4,true,false,true,0.0527332,0.0204964
year_prediction_msd,gpu_reorg,4096,2,1,20,4,false,false,true,0.209007,0.140122
year_prediction_msd,gpu_reorg,4096,2,1,20,4,true,false,true,0.182184,0.112826
abalone,gpu_array,4096,2,1,50,-1,false,false,false,0.168214,0.125
abalone,gpu_array,4096,2,1,50,-1,true,false,false,0.158627,0.113228
airline,gpu_array,4096,2,1,50,-1,false,false,false,0.0727686,0.0236015
airline,gpu_array,4096,2,1,50,-1,true,false,false,0.066259,0.0229862
airline-ohe,gpu_array,4096,2,1,50,-1,false,false,false,0.626202,0.319517
airline-ohe,gpu_array,4096,2,1,50,-1,true,false,false,0.722649,0.412417
covtype,gpu_array,4096,2,1,50,-1,false,false,false,0.415631,0.169344
covtype,gpu_array,4096,2,1,50,-1,true,false,false,0.405127,0.1584
epsilon,gpu_array,4096,2,1,50,-1,false,false,false,0.854086,0.0566097
epsilon,gpu_array,4096,2,1,50,-1,true,false,false,0.859376,0.0765706
higgs,gpu_array,4096,2,1,50,-1,false,false,false,0.0756112,0.0252865
higgs,gpu_array,4096,2,1,50,-1,true,false,false,0.0756193,0.0245158
year_prediction_msd,gpu_array,4096,2,1,50,-1,false,false,false,0.115652,0.0261051
